3515290.322298,0.142880,0.232244,0.248936,0.159254,0.229596,0.238367,0.283819,0.266415,1.079096,1.751866,1.669796,1.145718,1.138610,1.646471,2.058727,1.816575,1.899472,2.808620,2.755863,1.974455,1.905216,2.005752,2.373650,2.422153,1.390468,1.932680,1.933828,1.698120,1.896873,2.014873,2.011000,1.807842,0.074524,0.120919,0.111332,0.128393,0.116477,0.110151,0.114475,0.115127,1.000000
3515290.332298,0.139401,0.220748,0.232856,0.157517,0.223357,0.227676,0.276670,0.263444,1.087012,1.714840,1.642108,1.134086,1.084887,1.627335,2.015285,1.777497,1.871175,2.718389,2.698823,1.972648,1.864853,1.951404,2.281333,2.323358,1.358139,1.853657,1.868559,1.626415,1.823245,1.920721,1.872919,1.676216,0.073709,0.115915,0.107010,0.127079,0.116155,0.108654,0.113137,0.113984,0.000000
3515290.342298,0.132615,0.213856,0.225964,0.152995,0.224647,0.222424,0.265010,0.257262,1.105847,1.679434,1.619038,1.138678,1.035011,1.619807,1.993258,1.764557,1.852771,2.642074,2.643087,1.967757,1.839403,1.905912,2.197741,2.234546,1.316402,1.772619,1.801677,1.544168,1.741285,1.820559,1.748096,1.571489,0.068646,0.111527,0.106001,0.118833,0.110970,0.108733,0.109645,0.111323,0.000000
3515290.352298,0.134121,0.198584,0.222547,0.156293,0.211933,0.213368,0.246294,0.243545,1.129304,1.657411,1.589369,1.153386,1.005698,1.627037,1.975388,1.756196,1.835769,2.577785,2.578876,1.950753,1.824041,1.864657,2.116408,2.150755,1.264235,1.685596,1.727252,1.447987,1.649346,1.712789,1.651091,1.486051,0.069161,0.105762,0.101956,0.119076,0.110579,0.103726,0.105348,0.105303,0.000000
3515290.362298,0.137420,0.195678,0.213433,0.161649,0.203511,0.206869,0.233724,0.227981,1.140708,1.642834,1.555709,1.154742,0.982557,1.631450,1.952471,1.749642,1.807099,2.516452,2.513468,1.911256,1.807958,1.818135,2.033881,2.073257,1.196847,1.593129,1.653112,1.344710,1.554806,1.601001,1.558967,1.413109,0.073070,0.102826,0.096637,0.122124,0.110999,0.102058,0.103299,0.101253,0.000000
3515290.372298,0.137505,0.193258,0.202861,0.167025,0.197809,0.204290,0.222322,0.213209,1.143332,1.623389,1.522691,1.149857,0.958109,1.617670,1.930200,1.744364,1.771916,2.448194,2.451043,1.863950,1.788505,1.758316,1.956412,2.003162,1.122264,1.491936,1.583769,1.262497,1.459873,1.497596,1.475053,1.344388,0.072189,0.100777,0.093565,0.115337,0.107351,0.102363,0.101533,0.099954,0.000000
3515290.382298,0.134213,0.190992,0.194000,0.167168,0.192912,0.200784,0.212107,0.201073,1.137473,1.602299,1.494390,1.133457,0.934520,1.600785,1.904819,1.738994,1.732007,2.380245,2.395820,1.807426,1.769566,1.697930,1.883081,1.940791,1.048641,1.394671,1.521126,1.197073,1.372013,1.403186,1.401638,1.277151,0.069636,0.095036,0.090338,0.112170,0.103193,0.099735,0.098118,0.096787,0.000000
3515290.392298,0.132573,0.183789,0.182743,0.167295,0.184774,0.194832,0.212810,0.200892,1.134139,1.578889,1.468756,1.118364,0.910555,1.575604,1.881236,1.733120,1.697072,2.313221,2.347352,1.755126,1.752479,1.636043,1.824596,1.892877,0.978767,1.309086,1.466074,1.136891,1.295107,1.312049,1.325290,1.205527,0.069817,0.088893,0.089647,0.106899,0.101074,0.097013,0.091875,0.090963,0.000000
3515290.631496,0.128450,0.179921,0.174973,0.157612,0.177128,0.198506,0.206313,0.196081,1.131243,1.562458,1.446377,1.098436,0.890370,1.552477,1.842439,1.711619,1.668615,2.256923,2.309256,1.710096,1.738928,1.587866,1.778137,1.856118,0.916708,1.228015,1.415400,1.085512,1.222709,1.230343,1.240129,1.127506,0.070621,0.086766,0.086911,0.104209,0.098469,0.091169,0.091232,0.090440,0.000000
3515290.641496,0.126818,0.167522,0.180559,0.150385,0.169269,0.191672,0.203939,0.194401,1.129955,1.545319,1.410173,1.079191,0.869232,1.516747,1.799590,1.685119,1.651917,2.206723,2.271882,1.675137,1.734950,1.552231,1.744342,1.829685,0.866641,1.152962,1.371875,1.061437,1.153359,1.162235,1.155056,1.062121,0.070679,0.089136,0.083763,0.103564,0.099753,0.090248,0.092566,0.090361,0.000000
