369546.691697,0.137627,0.158827,0.166285,0.111899,0.112066,0.137367,0.118474,0.114579,0.670300,0.722762,0.746372,0.408904,0.512831,0.468488,0.453724,0.415522,1.336737,1.231220,1.060405,1.021398,0.885387,0.620538,0.963703,0.726075,0.580506,0.570895,0.570858,0.738769,0.604028,0.802004,0.915049,0.877594,0.036399,0.035896,0.055805,0.036957,0.035369,0.026215,0.028358,0.032960,1.000000
369546.701697,0.132156,0.149519,0.161005,0.107719,0.111420,0.134915,0.118950,0.111594,0.648594,0.676893,0.705048,0.397245,0.492410,0.446544,0.465989,0.400908,1.297204,1.182306,1.029398,1.017792,0.878516,0.592618,0.966172,0.716954,0.606561,0.590715,0.587515,0.771027,0.604826,0.818521,0.934263,0.892882,0.038064,0.033936,0.054568,0.035516,0.035140,0.025283,0.030496,0.032315,0.000000
369546.711697,0.130029,0.144531,0.158920,0.102355,0.104561,0.133135,0.125479,0.111445,0.632735,0.638816,0.663726,0.389789,0.474780,0.426928,0.486823,0.388337,1.257167,1.137638,0.996975,1.018490,0.875966,0.569135,0.980887,0.705820,0.635920,0.613339,0.626741,0.802158,0.611395,0.837760,0.961803,0.913225,0.037370,0.034846,0.051634,0.035457,0.034783,0.026473,0.031383,0.033687,0.000000
369546.721697,0.129305,0.141978,0.159804,0.100036,0.109027,0.136181,0.120698,0.121983,0.622844,0.607145,0.631198,0.386791,0.450032,0.416041,0.519052,0.386461,1.217311,1.096157,0.964871,1.023118,0.884531,0.558926,1.005343,0.687970,0.666989,0.639730,0.665438,0.835824,0.626497,0.860306,0.994229,0.939993,0.037911,0.034144,0.050240,0.035443,0.033002,0.027197,0.031406,0.032800,0.000000
369546.731697,0.120846,0.144239,0.149745,0.099595,0.111020,0.129081,0.119723,0.119242,0.609211,0.585582,0.611720,0.390068,0.420883,0.403320,0.542031,0.409716,1.183311,1.058909,0.940663,1.036363,0.894654,0.562036,1.025236,0.676537,0.697246,0.667235,0.701579,0.871432,0.649579,0.883152,1.024546,0.969548,0.037205,0.033795,0.047333,0.034236,0.032450,0.027555,0.030745,0.032217,0.000000
369546.741697,0.121350,0.134623,0.154460,0.097311,0.106984,0.121463,0.117499,0.112646,0.589444,0.564673,0.593841,0.389405,0.400902,0.387583,0.558981,0.429947,1.158163,1.032225,0.930674,1.050440,0.898527,0.568205,1.040563,0.670686,0.724966,0.692290,0.731942,0.904714,0.676139,0.902034,1.047806,0.995212,0.036631,0.032469,0.045400,0.033896,0.031975,0.026485,0.030305,0.032065,0.000000
369546.751697,0.117990,0.131441,0.153466,0.092309,0.110053,0.114946,0.115158,0.108095,0.574489,0.538662,0.570435,0.382635,0.397405,0.396630,0.570655,0.446899,1.141228,1.014050,0.929104,1.059470,0.896573,0.573709,1.052003,0.667282,0.749381,0.713955,0.755629,0.932680,0.705735,0.916070,1.063769,1.013755,0.036463,0.030934,0.045448,0.032916,0.029898,0.025410,0.030223,0.031289,0.000000
369546.761697,0.113203,0.126468,0.151469,0.086754,0.112485,0.107932,0.109983,0.106198,0.563607,0.513451,0.545795,0.374819,0.397733,0.412854,0.582603,0.458347,1.128448,1.017928,0.933728,1.065887,0.893618,0.574558,1.057719,0.666813,0.769392,0.733575,0.770188,0.955558,0.734705,0.925444,1.073646,1.025420,0.037086,0.030304,0.044300,0.033488,0.030514,0.026731,0.030263,0.031016,0.000000
369547.084369,0.108334,0.120269,0.146495,0.080740,0.113467,0.105124,0.116310,0.099619,0.556961,0.496003,0.515238,0.367721,0.397083,0.430769,0.604350,0.467787,1.120169,1.027139,0.945642,1.070349,0.889800,0.571434,1.059127,0.670638,0.783459,0.749807,0.775627,0.974335,0.762229,0.927736,1.077716,1.031620,0.035880,0.031351,0.044660,0.032118,0.028480,0.027182,0.029574,0.030533,0.000000
369547.094369,0.106848,0.116880,0.146912,0.078631,0.116316,0.111810,0.117214,0.102983,0.551014,0.484252,0.489719,0.364013,0.395415,0.463025,0.624460,0.487236,1.115651,1.035188,0.960366,1.073164,0.887624,0.556223,1.067703,0.682988,0.789218,0.758728,0.774567,0.988835,0.791615,0.923098,1.082975,1.033112,0.037929,0.031616,0.045674,0.032482,0.029108,0.027531,0.032226,0.029627,0.000000
369547.104369,0.103777,0.118622,0.140885,0.077105,0.121122,0.111076,0.124955,0.105875,0.539572,0.479135,0.478546,0.364727,0.393311,0.492172,0.650134,0.508331,1.115443,1.041968,0.977006,1.078798,0.887896,0.527902,1.074754,0.706648,0.789580,0.757022,0.770681,0.999190,0.821330,0.922044,1.097404,1.035638,0.039383,0.033061,0.047280,0.033701,0.030379,0.029120,0.033158,0.032585,0.000000
